"","year","month","site","lat","lon","type","T1","T1_noise","T2","T2_noise","T3","T3_noise","T4","T4_noise","W1","W1_noise","W2","W2_noise","W3","W3_noise","W4","W4_noise"
"2998",2010,7,"CH-Dav",46.81533,9.85591,"ENF",1.02286520683313,1.02619789586234,0.68527923805813,0.691851577872677,1,1,0.91006736181665,0.906041175308727,0.78573656019938,0.782350115213238,0,0,0.73159206117364,0.73356099712606,0.70538643926256,0.701253106749827
"2999",2010,8,"CH-Dav",46.81533,9.85591,"ENF",0.925261332210048,0.92923861711509,0.543884275390613,0.548285128518576,0.931563359104844,0.935974026417535,0.795953046394634,0.800516261342945,0.969120522594121,0.96971347794922,0,0,0.844365114780108,0.843053030164269,0.796547281343293,0.79536430989443
"3000",2010,9,"CH-Dav",46.81533,9.85591,"ENF",0.767045784949028,0.763318811622696,0.41391837040537,0.411566493324652,0.732285918638872,0.72986802573084,0.617820358451423,0.613630350645635,0.907754337714394,0.906065839866457,0,0,0.856510586933561,0.857741354969435,0.761489080493531,0.756564552632281
"3001",2010,10,"CH-Dav",46.81533,9.85591,"ENF",0.590209241680035,0.592518247172233,0.320297771118743,0.321347355638632,0.564136884181484,0.564873286744942,0.411113663468066,0.41397898149346,0.9525359604637,0.953432074080717,0,0,0.86424765287998,0.863076006943125,0.754473034490228,0.753045423239605
"3002",2010,11,"CH-Dav",46.81533,9.85591,"ENF",0.342127822430581,0.341861991082662,0.219151843460464,0.219048988917922,0.306866952789699,0.30503065603924,0.0414198161389173,0.0419208950514647,1.16322106570016,1.16706935466611,0,0,0.916330373957493,0.917097706178697,0.875857884659877,0.869320454734008
"3003",2010,12,"CH-Dav",46.81533,9.85591,"ENF",0.150519494249439,0.149025219920914,0.14013030259932,0.139424667436626,0,0,-0.480572382473838,-0.486946627888132,3.25056362397106,3.11188074085228,0,0,0.93803359955935,0.937452693869125,0.956177375092188,0.955922569383901
"3004",2011,1,"CH-Dav",46.81533,9.85591,"ENF",0.226476230624453,0.225145266904918,0.167748995426589,0.167215498318645,0.117488281483752,0.113758198020233,-0.260210359634392,-0.256431223209066,1.32698709226483,1.33581119363903,0,0,0.904744195930511,0.905606839006715,1,1
"3005",2011,2,"CH-Dav",46.81533,9.85591,"ENF",0.324378223947817,0.324987587072368,0.205507335815665,0.205736964912868,0.241596960698958,0.244085957370325,-0.0281703440508859,-0.0293963300192985,0.712329237005568,0.712329237005568,0,0,0.857675261885576,0.856456312681488,0.960701975165546,0.967900066766763
"3006",2011,3,"CH-Dav",46.81533,9.85591,"ENF",0.435429349185475,0.434949510951034,0.247476190474849,0.247292009001216,0.335320701716738,0.336872460977928,0.167654425461949,0.16840554262063,0.299413446320851,0.299413446320851,0,0,0.850649350649351,0.849380794916683,0.960446090654731,0.967640622618572
"3007",2011,4,"CH-Dav",46.81533,9.85591,"ENF",0.693559827773502,0.690541727907656,0.360292636017677,0.358710978835324,0.558587267504598,0.557906361107909,0.510516412209349,0.506936471961856,0.419290103398665,0.419290103398665,0,0,0.80156264708651,0.803156409405089,0.66334661334525,0.665422532082964
"3008",2011,5,"CH-Dav",46.81533,9.85591,"ENF",0.850128739515206,0.853952951798233,0.460530360762498,0.463606350130008,0.725756511955855,0.728109110797057,0.692774287740375,0.697226661278374,0.594789005173715,0.599600185124454,0,0,0.776916058394161,0.775186741256959,0.70448257014225,0.708116365617997
"3009",2011,6,"CH-Dav",46.81533,9.85591,"ENF",0.924239411765213,0.920375871499326,0.529149539862559,0.525009935693625,0.896758123850398,0.892695508890251,0.780094896456073,0.775473456310783,0.750959930902079,0.750959930902079,0,0,0.814949514284347,0.816460378179845,0.781658312495655,0.783004681248449
"3010",2011,7,"CH-Dav",46.81533,9.85591,"ENF",0.91018991411337,0.914033158922325,0.514444429308112,0.518373344614941,0.869544213917842,0.873334689778663,0.763332889239204,0.758715819988377,0.794151548986027,0.794151548986027,0,0,0.821039436891332,0.822511407938611,0.737920513828107,0.739536584652526
"3011",2011,8,"CH-Dav",46.81533,9.85591,"ENF",1.02020955345264,1.01691355182044,0.666486917455742,0.660209386438698,1,1,0.898227753176945,0.894076024914376,0.81717175458148,0.81717175458148,0,0,0.728774392331393,0.730756390792899,0.788718495295097,0.790021328570911
"3012",2011,9,"CH-Dav",46.81533,9.85591,"ENF",0.933040854188686,0.92919877220616,0.538870583030538,0.534576016973004,0.909004189638259,0.904819114020233,0.790658691167499,0.786041053756772,0.90211488079488,0.90211488079488,0,0,0.81242247877111,0.813949264625755,0.736962978904301,0.738584954213181
"3013",2011,10,"CH-Dav",46.81533,9.85591,"ENF",0.66784458052285,0.665037724658494,0.34710732694535,0.345706218705462,0.596405826609442,0.595346734621704,0.479840270961721,0.476466193838015,0.954004018267544,0.954004018267544,0,0,0.821950866354554,0.823416953105849,0.847119896995959,0.848062607460283
"3014",2011,11,"CH-Dav",46.81533,9.85591,"ENF",0.623785303652478,0.621373341142065,0.325876193894927,0.324757351848768,0.569468628632741,0.56867890862477,0.426171265723451,0.423184774114084,1.88229802710001,1.91645735113902,0,0,0.788608474183839,0.790279057140935,0.711937060025732,0.713713353621574
"3015",2011,12,"CH-Dav",46.81533,9.85591,"ENF",0.27304542488228,0.274075781423194,0.185995858522061,0.186392156098523,0.193988449601471,0.196953531383814,-0.139908791342907,-0.142341927802898,3.79061393506572,3.59211481320275,0,0,0.928925980472372,0.928266224354806,0.990400248554695,0.998011476080431
"3016",2012,1,"CH-Dav",46.81533,9.85591,"ENF",0.208168644894762,0.206819144313835,0.163432590571122,0.16286913177458,0.0973927532801962,0.0934617145346413,-0.291308228759097,-0.295449796751867,2.2515306295031,2.19708084779015,0,0,0.941456133561833,0.940905291224829,1,1
"3017",2012,2,"CH-Dav",46.81533,9.85591,"ENF",0.0907585957175636,0.0922378718440049,0.107599385119714,0.108445116253254,0,0,-0.827313753811587,-0.837994721549145,0.474289472716651,0.479278817666176,0,0,0.928419560595322,0.927755469153901,0.992468874682054,0.992426601901226
"3018",2012,3,"CH-Dav",46.81533,9.85591,"ENF",0.471291931768766,0.470313105382631,0.26617762813513,0.265787829523329,0.376957536419375,0.378092927333538,0.239854001807179,0.241279031075872,0.397330811037785,0.402129846051194,0,0,0.835541163771956,0.834169298651222,0.938264490336192,0.937917964211724
"3019",2012,4,"CH-Dav",46.81533,9.85591,"ENF",0.503699489945413,0.505023858069935,0.279245066847126,0.279786382183458,0.430939096689148,0.430343521377682,0.285898932779503,0.287734955993385,0.553284207232463,0.553284207232463,0,0,0.857632069295463,0.856412812096592,0.836639124270624,0.835722167215207
"3020",2012,5,"CH-Dav",46.81533,9.85591,"ENF",0.788019887863351,0.791748585514005,0.422481955332754,0.424973974665323,0.696025098405886,0.698080383111588,0.632722633811445,0.628464076880791,0.564929351799701,0.564929351799701,0,0,0.807721494972491,0.809277561769785,0.833657793412944,0.82734951826327
"3021",2012,6,"CH-Dav",46.81533,9.85591,"ENF",0.96412788705711,0.960317546952928,0.584918178363056,0.57989076707634,0.936338136112814,0.931879721030043,0.835643416878506,0.831109958371751,0.697736620789727,0.697736620789727,0,0,0.762719455392332,0.764533544751026,0.678035714813754,0.673952843783966
"3022",2012,7,"CH-Dav",46.81533,9.85591,"ENF",0.970079980125953,0.973798068642545,0.592990677742157,0.598175525466347,1,1,0.842742894774945,0.838234638195568,0.784007579399134,0.780601438103367,0,0,0.819459147339043,0.820941281728923,0.683190942205861,0.679034351146239
"3023",2012,8,"CH-Dav",46.81533,9.85591,"ENF",1.02176447320353,1.01840633524883,0.677318433249957,0.670884671862886,1,1,0.905157669944812,0.90107665855513,0.864090015214295,0.864090015214295,0,0,0.75055090348171,0.75242782790036,0.728385011056565,0.723582142374126
"3024",2012,9,"CH-Dav",46.81533,9.85591,"ENF",0.858045224989164,0.861988804722305,0.474325729420011,0.477617703319784,0.810052115266707,0.813247670141018,0.712312399538894,0.716814890967109,1.0162225702571,1.0162225702571,0,0,0.834231409816792,0.83285080477938,0.715828481581264,0.714233405173896
"3025",2012,10,"CH-Dav",46.81533,9.85591,"ENF",0.693124913021623,0.696257253105014,0.366276918521646,0.367948453201046,0.637959098896382,0.639433723606989,0.523824826995594,0.520159481120191,1.18249627424556,1.18249627424556,0,0,0.845035478588796,0.846347016191915,0.73865099294025,0.733701320163018
"3026",2012,11,"CH-Dav",46.81533,9.85591,"ENF",0.486997817161617,0.488144626580846,0.272469627861455,0.272931953068805,0.45702942979767,0.45669475781729,0.262446020645108,0.264074653780786,1.50371439702924,1.48886366312175,0,0,0.859753634894992,0.858549550357989,0.831513719091755,0.83056799274614
"3027",2012,12,"CH-Dav",46.81533,9.85591,"ENF",0.199295574746025,0.200694384963181,0.159707730267663,0.160298163086177,0.0691723858369098,0.0733856282568976,-0.319051151943018,-0.323513745369198,5.02602350831756,4.65491834612365,0,0,0.934379457917261,0.933766715137,0.882728170341525,0.882069914617032
"3028",2013,1,"CH-Dav",46.81533,9.85591,"ENF",0.193202895598787,0.191869119045031,0.16071967189144,0.160137934564679,0.0592714740649908,0.0549592225272839,-0.311428433760982,-0.30706115673157,1.36991174907687,1.38022613012569,0,0,0.920291813023507,0.921025946106732,0.946364804595911,0.946677107383595
"3029",2013,2,"CH-Dav",46.81533,9.85591,"ENF",0.10462281827109,0.103165531766041,0.117979763965056,0.117173640536555,0,0,-0.703430796245864,-0.694339081821125,0.627198051251531,0.622509711181966,0,0,0.945533285214591,0.946048566789196,0.991819508713635,0.991867141433422
"3030",2013,3,"CH-Dav",46.81533,9.85591,"ENF",0.280581392497612,0.279812952248749,0.196823326269972,0.19651774716281,0.186093530594727,0.183049499622318,-0.0759791332335905,-0.0742441461983191,0.401748364260431,0.401748364260431,0,0,0.892090099528549,0.893053792987718,1,1
"3031",2013,4,"CH-Dav",46.81533,9.85591,"ENF",0.559392681898853,0.561449160111872,0.309038959309725,0.309944349580956,0.46868025751073,0.46846209380748,0.379400162214921,0.376776622895255,0.46127664686244,0.46127664686244,0,0,0.850606862794066,0.85187951232274,0.926974024515761,0.927399234409102
"3032",2013,6,"CH-Dav",46.81533,9.85591,"ENF",0.867428807701386,0.863313504196298,0.491194735614032,0.487656882268838,0.842752912323728,0.839230349478847,0.734765435767888,0.739310689866076,0.668549046857001,0.67296598182948,0,0,0.804440245630609,0.802870154728118,0.760472728867528,0.76549561751056
"3033",2013,7,"CH-Dav",46.81533,9.85591,"ENF",1.02352544282747,1.02688486173939,0.690179116420321,0.696818965421299,1,1,0.913013875068061,0.916916853368883,0.629333496552531,0.629333496552531,0,0,0.738028169014085,0.736099794903492,0.782662063511664,0.78800140908524
"3034",2013,8,"CH-Dav",46.81533,9.85591,"ENF",0.991142077781064,0.994812294632817,0.633602939956652,0.639419629627485,1,1,0.875320557735918,0.870982057174995,0.77000410766703,0.77000410766703,0,0,0.751776806603982,0.75364753458127,0.787485851446644,0.788723262078143
"3035",2013,9,"CH-Dav",46.81533,9.85591,"ENF",0.846001895867897,0.841918669443467,0.473326567691617,0.470068776159121,0.83243153482526,0.829012185755365,0.71093389986177,0.706400202494892,0.967871276141585,0.9672434721331,0,0,0.829315802288775,0.830733733496911,0.804071890669747,0.805212725419551
"3036",2013,10,"CH-Dav",46.81533,9.85591,"ENF",0.725599870706364,0.722074998907194,0.39188286631771,0.389853922148105,0.706983149049663,0.704818283837523,0.576821264228627,0.580782634597477,1.06952145058637,1.06805110480208,0,0,0.86892188376958,0.86778440831422,0.746539676239834,0.751363856307852
"3037",2013,11,"CH-Dav",46.81533,9.85591,"ENF",0.295691804305981,0.295049478889166,0.202806893777851,0.202553434212779,0.249469139607603,0.247058864725322,-0.0427269483865853,-0.0441072939288791,1.00800291651807,1.00800291651807,0,0,0.935560072515519,0.934957586524752,0.92142118712752,0.928739469296024
"3038",2013,12,"CH-Dav",46.81533,9.85591,"ENF",0.343771965471125,0.343569325831229,0.221633576178391,0.221554597526014,0.306379422869405,0.304538250819742,0.0534112502213806,0.053032624395983,64.1815671384191,28.5109470433647,0,0,0.852096467527269,0.850838047998657,0.927241694011637,0.934642986318674
"3039",2014,1,"CH-Dav",46.81533,9.85591,"ENF",0.40680115257026,0.405877917927283,0.197587894158771,0.197288881209323,0.244045806069896,0.241581297852238,-0.0716513656798519,-0.0733410939925652,2.17527265613537,2.12579950696775,0,0,0.919298245614035,0.918556954037093,0.952900207896557,0.960481374864198
"3040",2014,2,"CH-Dav",46.81533,9.85591,"ENF",0.406696074379358,0.405771893517159,0.197553855938522,0.197254550077903,0.205670272409565,0.202822008855303,-0.0718435349511047,-0.0701530071824665,1.15812147089093,1.15812147089093,0,0,0.910403079225917,0.911219503842853,0.963313124387752,0.963530202983765
"3041",2014,3,"CH-Dav",46.81533,9.85591,"ENF",0.574598969711173,0.573879466751173,0.255530580781891,0.255259321021082,0.354208777498467,0.355571656001839,0.199721373576029,0.200775993072477,0.458092423581878,0.458092423581878,0,0,0.830974919488631,0.829572733507919,0.953488317365562,0.961077815150493
"3042",2014,12,"CH-Dav",46.81533,9.85591,"ENF",0.401875277942717,0.400907890377837,0.195993865817369,0.195681194648457,0.245990486756591,0.2435454253458,-0.0807010130088808,-0.0824882480741191,0.959637285513313,0.96040490034072,0,0,0.918108792926842,0.917357557749624,0.975850140266075,0.983756402651275
"3043",2014,4,"CH-Dav",46.81533,9.85591,"ENF",0.731785589971387,0.733927888655886,0.323661098248188,0.324754416272779,0.527132127529123,0.527498482526058,0.420242376065905,0.417300664773615,0.466843616229478,0.461868902015845,0,0,0.847474496143319,0.848769085467508,0.736175800967234,0.737736865674018
"3044",2014,5,"CH-Dav",46.81533,9.85591,"ENF",0.818911244081751,0.816207737678076,0.373887744857421,0.372116025539103,0.632287731637032,0.630869820599019,0.540226882394133,0.536459741655848,0.600682107266564,0.600682107266564,0,0,0.836361850505844,0.837732700795133,0.75240243631302,0.753867486977722
"3045",2014,6,"CH-Dav",46.81533,9.85591,"ENF",0.994054930777478,0.996749975747915,0.551594639675308,0.556119187467935,0.887612405456775,0.891583563232986,0.803897076710146,0.799292077181107,0.607629875627788,0.602851273022259,0,0,0.768814049027132,0.770595557695344,0.762630830999663,0.764035359596978
"3046",2014,7,"CH-Dav",46.81533,9.85591,"ENF",1.00194333773687,0.999255628290083,0.565130907928946,0.560417675820826,0.979436225567137,0.974546829589822,0.817284508408495,0.812702065662093,0.844921449681132,0.844921449681132,0,0,0.828226826184223,0.829651945662913,0.792893285036049,0.794118748751863
"3047",2014,8,"CH-Dav",46.81533,9.85591,"ENF",0.968067873873441,0.970895027216939,0.512510563770493,0.516408558126242,0.903577856468424,0.907708668754752,0.761055651907062,0.75644009795261,0.848271811179008,0.845679620529598,0,0,0.862933873828224,0.864118287290154,0.807002485696794,0.808144464367365
"3048",2014,9,"CH-Dav",46.81533,9.85591,"ENF",0.93838342398729,0.941293090644035,0.475697753981349,0.479011310653501,0.835344369527897,0.838792846944819,0.71419624217119,0.718702954216946,0.890157488088206,0.890157488088206,0,0,0.85277916875313,0.851525545766373,0.811430587522905,0.817007777983478
"3049",2014,10,"CH-Dav",46.81533,9.85591,"ENF",0.857378710851404,0.854518248170166,0.401079675958324,0.398916961178091,0.712719783997547,0.710497552435929,0.59441638200048,0.598470202274963,1.14643890111705,1.14643890111705,0,0,0.850776839686267,0.849509175247807,0.8137838508034,0.819394376225335
"3050",2014,11,"CH-Dav",46.81533,9.85591,"ENF",0.735645637778112,0.737817072694829,0.325635350138545,0.326754477109906,0.603566319251993,0.604697016166156,0.425529793058191,0.422548128510363,1.37144867081967,1.38181785069758,0,0,0.86486211975014,0.866032457655691,1,1
"3051",2005,4,"CH-Fru",47.11583,8.53778,"GRA",0.626684936144954,0.630517825568976,0.395266338753644,0.397353853149416,0.556710372977023,0.558281472710789,0.394293961382079,0.390746086797963,0.770886179758441,0.767334524318645,0,0,0.885457286954713,0.886472676809136,0.674026534063923,0.675802946462542
"3052",2005,5,"CH-Fru",47.11583,8.53778,"GRA",0.868732252961646,0.87372637013132,0.563690436483834,0.568408792744973,0.751717637212787,0.755238809588911,0.61896587731536,0.614004356161617,0.77071102160675,0.76715747104508,0,0,0.840780054307578,0.84212087871333,0.733732850053966,0.735183889221067
"3053",2005,6,"CH-Fru",47.11583,8.53778,"GRA",1.01719212520502,1.01300681345396,0.754011072366548,0.746596734094473,0.967345987512488,0.961668531633367,0.782873863700525,0.777533915746102,0.770886179758441,0.770886179758441,0,0,0.78955908943391,0.791224148737131,0.715876768999297,0.717425115975441
"3054",2005,7,"CH-Fru",47.11583,8.53778,"GRA",1.03402618716587,1.0378949278534,0.785651146912405,0.793360189062074,1,1,0.805008306822199,0.799697141233208,0.771332665586544,0.771332665586544,0,0,0.807759806479154,0.809315636424811,0.726680132839423,0.728169606221616
"3055",2005,8,"CH-Fru",47.11583,8.53778,"GRA",0.951988647346088,0.956689292074154,0.654948055839468,0.661085297008122,0.899529905594405,0.904529200654346,0.705492024811697,0.700225543197953,0.782600962158775,0.782600962158775,0,0,0.868390189179542,0.869534581997928,0.738347426287108,0.739773318037958
"3056",2005,9,"CH-Fru",47.11583,8.53778,"GRA",0.93373144096012,0.938538016366512,0.632279071633125,0.638075567999033,0.898810356293706,0.903802455860639,0.685602381739993,0.690778934650999,0.826206115209797,0.829059292142527,0,0,0.884353741496599,0.883332200856153,0.716263313599997,0.721301542357143
"3057",2005,10,"CH-Fru",47.11583,8.53778,"GRA",0.795575346788021,0.790634873943531,0.502266904973403,0.498554291425613,0.736443798151848,0.733075364166334,0.549061662198391,0.54446287367406,0.782726941454948,0.779306289715356,0,0,0.865037842230914,0.866206893745457,0.690390287826832,0.692077524945528
"3058",2005,11,"CH-Fru",47.11583,8.53778,"GRA",0.382924163142718,0.38175941162389,0.277780511314938,0.277257286534245,0.388107309340659,0.388222240243257,0.144363893035452,0.142963732992645,0.96305104915813,0.96305104915813,0,0,0.915936104985747,0.916706724364105,0.667350637210125,0.669163430318165
"3059",2005,12,"CH-Fru",47.11583,8.53778,"GRA",0.16135010915822,0.160434046989621,0.172981623871089,0.172485858558119,0.140619058341658,0.138029244929071,-0.225584032491139,-0.227926001118651,-0.342987623962136,-0.342987623962136,0,0,0.970315081761723,0.970027130001293,0.987055945371208,0.996059219145458
"3060",2005,1,"CH-Fru",47.11583,8.53778,"GRA",0.204276260848356,0.203635441707705,0.195201257456243,0.194881839985422,0.181068125424575,0.178882802682817,-0.127983480417183,-0.129292611825472,0.77071102160675,0.774226299970422,0,0,0.935662875666172,0.935061284125207,0.94848658654669,0.956925113625213
"3061",2005,2,"CH-Fru",47.11583,8.53778,"GRA",0.170160805009475,0.169292890645322,0.177697468777679,0.177236993379419,0.140031843156843,0.137436157592408,-0.203689170228035,-0.201582576408856,0.77138145289708,0.767835162809483,0,0,0.951502961224718,0.951964635883309,1,1
"3062",2005,3,"CH-Fru",47.11583,8.53778,"GRA",0.414411612199088,0.415944909025487,0.2919657105444,0.292659230262526,0.378816344955045,0.378608504408591,0.181117831495904,0.179376910503995,0.770619691415738,0.770619691415738,0,0,0.912207402646098,0.913008956923455,0.967706276026084,0.967882262655855
"3063",2006,6,"CH-Fru",47.11583,8.53778,"GRA",0.884298227034295,0.890902438107162,0.736212673643085,0.743436491260267,0.927882533966034,0.93316535530969,0.769948008102633,0.775238728747376,0.798791485255431,0.798791485255431,0,0,0.762446275071633,0.760639347967266,0.711570804800815,0.710019635500937
"3064",2006,7,"CH-Fru",47.11583,8.53778,"GRA",1.04270841968077,1.04747351580656,0.942795863505679,0.949446618532482,1,1,0.907023004556813,0.911587503700278,0.816023302538656,0.819007029439128,0.978903225806452,0.977294408602151,0.694790094243401,0.692675978542094,0.711133347423082,0.709579825481843
"3065",2006,8,"CH-Fru",47.11583,8.53778,"GRA",0.728671199671405,0.735269147799026,0.593604583787131,0.598799136086595,0.859985176123876,0.864589023889111,0.649325894322284,0.654383901804371,0.863435576145027,0.865776849742493,0,0,0.881743812778295,0.880702327784685,0.733953603208366,0.732522808372353
"3066",2006,9,"CH-Fru",47.11583,8.53778,"GRA",0.891401235998979,0.897968863119415,0.743986908932245,0.751298462179412,0.99658633016983,1,0.775639316753074,0.7809273844228,1.2550324221706,1.24872617147478,0,0,0.821197801138007,0.819732102114649,0.709152061111938,0.70758788383292
"3067",2006,10,"CH-Fru",47.11583,8.53778,"GRA",0.668018771495036,0.661753580584405,0.548351507070309,0.543905719403714,0.783151525874126,0.779316014611389,0.602524101897332,0.607382986477173,1.74388853179622,1.74388853179622,0,0,0.887348895373072,0.886350411843265,0.690210248433734,0.688544202277364
"3068",2006,11,"CH-Fru",47.11583,8.53778,"GRA",0.345393998759765,0.347855748597059,0.348923749535971,0.350354682072241,0.528127705644356,0.529412978704795,0.308778920091461,0.311636708205791,4.52132026978076,4.52132026978076,0,0,0.921486932525296,0.920764012454915,0.681150393270463,0.679435623304491
"3069",2006,12,"CH-Fru",47.11583,8.53778,"GRA",0.217003754915621,0.217708315205824,0.271513929055043,0.271965232294963,0.371621120829171,0.371341328041459,0.127375608361572,0.128615228982794,-3.0472908310842,-3.3127925092629,0,0,0.917564655172414,0.916808880610273,0.990581970470074,0.990531320402343
"3070",2006,3,"CH-Fru",47.11583,8.53778,"GRA",0.159774094951365,0.159820272882081,0.232942815366208,0.232975837318027,0.257570655144855,0.2561503577003,0.0109727100898629,0.0110822028010682,5.59520572775059,5.12853860003076,0,0,0.923435636048151,0.922729154340132,1,1
"3071",2006,4,"CH-Fru",47.11583,8.53778,"GRA",0.380302139350177,0.383258712937325,0.369167185046663,0.370879432206965,0.541192973676324,0.542608899417083,0.347855616012437,0.344672374401287,0.762586957983696,0.762586957983696,0,0,0.892604434194664,0.893564082396788,0.666344629079971,0.662040308251052
"3072",2006,5,"CH-Fru",47.11583,8.53778,"GRA",0.645212742901635,0.6391258884384,0.53234795206711,0.528157380565132,0.747466243456543,0.743987585017982,0.584681212622891,0.579886755146586,0.86354565744919,0.86354565744919,0,0,0.842652152399802,0.843980136979513,0.753602860577412,0.748030635312085
"3073",2007,1,"CH-Fru",47.11583,8.53778,"GRA",0.421281810443366,0.420178839234409,0.272925790159442,0.272458916338253,0.394418484765235,0.394470303913586,0.131245191274672,0.129968346611595,-4.37365017481976,-3.94534868673495,0,0,0.934892402283707,0.935501484827078,1,1
"3074",2007,2,"CH-Fru",47.11583,8.53778,"GRA",0.462444369890603,0.460881874087545,0.290513554028839,0.289839073598492,0.416887130719281,0.416714263408092,0.177458754549131,0.175751435640412,1.5109650472451,1.5109650472451,0,0,0.904359832191599,0.905225591466322,0.673816526001172,0.675628041247289
"3075",2007,5,"CH-Fru",47.11583,8.53778,"GRA",0.93181970460234,0.927346670792982,0.591501519992943,0.586370084374479,0.781845976623377,0.778023520853147,0.64726079825041,0.652311051755845,0.860323588296769,0.862709730862081,0,0,0.824777218132507,0.823334548432667,0.757777141683776,0.763238638251322
"3076",2007,3,"CH-Fru",47.11583,8.53778,"GRA",0.470969899966943,0.472629337104851,0.294205045901268,0.294925870143273,0.400837871828172,0.40085024655045,0.186715950244056,0.184923762982213,0.999684765247282,0.999678398916516,0,0,0.915837590750202,0.916609030994088,0.702779684283904,0.70443034771812
"3077",2007,4,"CH-Fru",47.11583,8.53778,"GRA",0.909720576458049,0.914205500146567,0.567083951389643,0.571856593602679,0.73770313021978,0.741084157525974,0.622520328298854,0.61754280472358,0.799457856354249,0.799457856354249,0,0,0.760913274652607,0.762736877275502,0.703056567522453,0.704705693238642
"3078",2007,6,"CH-Fru",47.11583,8.53778,"GRA",1.00986986873317,1.0059431112699,0.702079828937278,0.695302455268026,0.927177406093906,0.921901636028971,0.744050902592099,0.749335139577403,0.820497607974647,0.823424472578211,0,0,0.870387406725953,0.86926073534456,0.772219558587745,0.777890992369572
"3079",2007,10,"CH-Fru",47.11583,8.53778,"GRA",0.719354619735752,0.715328803566065,0.418131400052603,0.415716867256974,0.636517917582418,0.634148742402597,0.43177043667294,0.427942926359259,0.771958610907051,0.771958610907051,0,0,0.943229022431459,0.943764806938306,0.6933797092436,0.695082577033511
"3080",2007,11,"CH-Fru",47.11583,8.53778,"GRA",0.368139993447121,0.368660041871481,0.250585382831752,0.250803078619879,0.34382326008991,0.343265488694805,0.0669310478404029,0.0675913132635507,1.84039401164836,1.81026849087203,0,0,0.96854916680885,0.968244645800416,0.727965365274802,0.732993513232231
"3081",2007,7,"CH-Fru",47.11583,8.53778,"GRA",1.0293530674698,1.02565179307574,0.738300748197562,0.731064569088162,0.956170039460539,0.950604343061938,0.77148373503207,0.766138922683285,0.832777125000895,0.832777125000895,0,0,0.80156264708651,0.803156409405089,0.735340652229742,0.736810482805876
"3082",2007,8,"CH-Fru",47.11583,8.53778,"GRA",1.02238453298904,1.01859786212196,0.724821280979109,0.717748745187056,0.952355708791209,0.946828155699301,0.761475028150255,0.756130960991962,0.785435499286343,0.782045615910321,0,0,0.875803548470044,0.87689261798531,0.735416661654845,0.736886070099745
"3083",2007,9,"CH-Fru",47.11583,8.53778,"GRA",0.886912115356738,0.882334342554075,0.54409049386303,0.539712672240834,0.745468697952048,0.742010014968531,0.597843992903643,0.602680460823941,0.754567695316314,0.754567695316314,0,0,0.904551973229936,0.903689419510883,0.746201629590665,0.751494862717344
"3084",2007,12,"CH-Fru",47.11583,8.53778,"GRA",0.297399519520381,0.297195806627791,0.220860010671579,0.220773562164359,0.267324208041958,0.266001446126374,-0.030396391410228,-0.0300907096459242,8.62639169446141,10.197506404514,0,0,0.936125769569041,0.936724094875905,0.987211401868537,0.987282425517306
"3085",2008,12,"CH-Fru",47.11583,8.53778,"GRA",0.247938268293514,0.2482699868132,0.213660163475701,0.213815026118768,0.250816925024975,0.252304759770729,-0.0563607458022401,-0.0557913255958691,-0.945350097297801,-0.909602709044429,0,0,0.96062725631769,0.961005630601399,0.938032034115851,0.930047233759099
"3086",2008,11,"CH-Fru",47.11583,8.53778,"GRA",0.430308110728448,0.431947564945464,0.295600203574804,0.296338114594708,0.429077172827173,0.429371940559441,0.190176765545663,0.191998943565868,8.74330919817646,8.74330919817647,0,0,0.943020100780774,0.942483074874552,1,1
"3087",2008,1,"CH-Fru",47.11583,8.53778,"GRA",0.396311787347727,0.395068307786019,0.280388980246377,0.279835172668568,0.379841529420579,0.380039118122378,0.151295643414757,0.149830675715483,-3.37154492852967,-3.09795225259699,0,0,0.892510874692102,0.893471259133422,0.668992815467718,0.66488056556661
"3088",2008,2,"CH-Fru",47.11583,8.53778,"GRA",0.388370312413491,0.387218204748229,0.276854237770201,0.276341822001941,0.353582193656344,0.354042375715784,0.141882927292746,0.143258969600435,1.07279257883722,1.07279257883722,0,0,0.905899249960104,0.90504759338651,0.661720311040043,0.659853943331962
"3089",2008,3,"CH-Fru",47.11583,8.53778,"GRA",0.365142150680458,0.364255051978697,0.266534876462044,0.266141034668341,0.337462134615385,0.338083517265235,0.113527961515334,0.112419000027056,1.80981898587115,1.83992004003078,0,0,0.926449787835926,0.927131695164761,0.916835214570282,0.909155521229532
"3090",2008,4,"CH-Fru",47.11583,8.53778,"GRA",0.565102600842422,0.561957993320183,0.358919469946757,0.357356793872991,0.504795621028971,0.503743668814685,0.328431692671558,0.331451537745665,0.803081555274701,0.806225330287341,0,0,0.91338160364709,0.912591131843429,0.67946620784509,0.677697748376342
"3091",2008,5,"CH-Fru",47.11583,8.53778,"GRA",0.951959443005399,0.956600392068471,0.648731050713605,0.654775977431409,0.841643034365634,0.846063460713287,0.700130758120525,0.69487736207911,0.899778800153829,0.899778800153829,0,0,0.781371874283092,0.783083915971371,0.749595400800038,0.744322957302907
