year,month,site,lat,lon,type,T1 × W1,T1 × W2,T1 × W3,T1 × W4,T2 × W1,T2 × W2,T2 × W3,T2 × W4,T3 × W1,T3 × W2,T3 × W3,T3 × W4,T4 × W1,T4 × W2,T4 × W3,T4 × W4
2013,10,FR-Fon,48.47636,2.7801,DBF,1.070922269,NA,0.991178018,1.271652554,0.963158104,NA,0.883498878,1.163674367,0,NA,0.078899301,0.198603398,0.42538153,NA,0.346146607,0.624829751
2013,11,FR-Fon,48.47636,2.7801,DBF,0.547277396,NA,0.965087383,1.190640116,0.98564375,NA,0.520054848,0.744613393,1.109089264,NA,0.394732114,0.619010692,0.881968125,NA,0.625307054,0.85010073
2014,1,FR-Fon,48.47636,2.7801,DBF,0.904481343,NA,0.851566957,1.30556955,0.568920507,NA,0.516182089,0.968674883,0.461886133,NA,0.409203843,0.861215054,0.675160499,NA,0.622366368,1.075337171
2014,2,FR-Fon,48.47636,2.7801,DBF,0.925699644,NA,0.833983455,1.285048513,0.596419417,NA,0.505002462,0.954595875,0.451225637,NA,0.359940626,0.808885128,0.667334051,NA,0.575852652,1.025763002
2014,3,FR-Fon,48.47636,2.7801,DBF,2.197059003,NA,0.798755613,1.234096512,1.963129656,NA,0.568026986,1.002371389,1.673288501,NA,0.28215156,0.715261293,1.808097126,NA,0.415115676,0.848799669
2014,4,FR-Fon,48.47636,2.7801,DBF,0.259041278,NA,1.119146272,1.027951828,0.291769259,NA,1.085966067,0.994801546,0.608234564,NA,0.765127949,0.674252776,1.688321306,NA,0.329883074,0.419770709
2014,5,FR-Fon,48.47636,2.7801,DBF,0.872706359,NA,0.704308458,0.872706359,0.952863205,NA,0.784601475,0.952863205,0.620760508,NA,0.4519346,0.620760508,0.446298718,NA,0.277176434,0.446298718
2014,6,FR-Fon,48.47636,2.7801,DBF,0.631794441,NA,0.405857213,0.605087295,0.932036056,NA,0.706781499,0.905409606,1.53E-14,NA,0.227373763,0.026876953,0.215981332,NA,0.010901346,0.189162428
2014,7,FR-Fon,48.47636,2.7801,DBF,0.742528439,NA,0.230321377,1.045184438,0.908483466,NA,0.395432635,1.211638035,0.274539438,NA,0.235288219,0.57578948,0.276970072,NA,0.232869943,0.578227416
2014,8,FR-Fon,48.47636,2.7801,DBF,0.904898027,NA,0.442192336,1.166119337,1.208493842,NA,0.744395993,1.470501096,0.283469674,NA,0.176386419,0.543082237,0.487625584,NA,0.026833322,0.747766664
2014,9,FR-Fon,48.47636,2.7801,DBF,1.077314141,NA,0.446426297,1.197679675,1.381018692,NA,0.748235235,1.501745886,0.448837325,NA,0.178127795,0.568454453,0.659942614,NA,0.031659852,0.779811132
2014,10,FR-Fon,48.47636,2.7801,DBF,0.822641498,NA,0.915556765,0.902723216,0.974414138,NA,1.067469275,1.054616406,0,NA,0.092157144,0.079428307,0.409957997,NA,0.318178658,0.330855312
2014,11,FR-Fon,48.47636,2.7801,DBF,0.98670787,NA,1.03132535,0.473244234,0.783178789,NA,0.827887983,0.26865969,0.581278983,NA,0.626079158,0.065712872,0.585901425,NA,0.540575294,1.107520307
2004,2,FR-Gri,48.84422,1.95191,CRO,0.913547614,NA,0.561704334,0.876103477,0.636519412,NA,0.283692441,0.598970588,0.463964325,NA,0.110524632,0.426350293,1.033231299,NA,0.681813001,0.99583239
2004,3,FR-Gri,48.84422,1.95191,CRO,0.777639296,NA,0.899690548,0.940134682,0.487033343,NA,0.609442062,0.650004651,0.252306018,NA,0.37500347,0.415661736,0.803860109,NA,0.67986349,0.638774719
2004,4,FR-Gri,48.84422,1.95191,CRO,0.899612891,NA,0.719882636,0.845363877,0.776525014,NA,0.597014013,0.722342179,0.441908162,NA,0.262993207,0.387905235,0.802969991,NA,0.623411884,0.748772938
2004,5,FR-Gri,48.84422,1.95191,CRO,0.868440107,NA,1.076651513,0.868440107,0.860043198,NA,1.06827224,0.860043198,0.475822858,NA,0.684858899,0.475822858,0.789470717,NA,0.577777111,0.789470717
2004,6,FR-Gri,48.84422,1.95191,CRO,1.218997742,0.410454087,0.312273366,0.943979982,1.590002775,0.784495875,0.686683905,1.316017935,1.208405767,0.399775415,0.301584166,0.933358518,1.33496808,0.527373667,0.429308212,1.060273195
2004,7,FR-Gri,48.84422,1.95191,CRO,0.503076386,0.717330208,0.812904054,0.152501607,0.880107225,1.095164806,1.191097191,0.528217288,1.72E-14,0.213181357,0.3082768,0.348819948,0.677571817,0.465834917,0.371383814,1.024028259
2004,8,FR-Gri,48.84422,1.95191,CRO,1.04899423,0.256169712,0.160179811,0.803209512,1.384741331,0.594606917,0.498942716,1.139790576,0.591803405,0.204684261,0.301117672,0.344883069,1.238657512,0.447352632,0.351546718,0.993343899
2004,10,FR-Gri,48.84422,1.95191,CRO,0.48348275,NA,0.699309868,0.676682819,0.532318899,NA,0.748250911,0.725612865,0.175368258,NA,0.390533581,0.367975914,0.424060714,NA,0.6397602,0.617146532
2004,11,FR-Gri,48.84422,1.95191,CRO,0.844717838,NA,0.786501004,0.747943656,0.567148677,NA,0.509092081,0.47064086,0.372235548,NA,0.314291473,0.275914776,0.810120421,NA,0.751923559,0.713379439
2004,12,FR-Gri,48.84422,1.95191,CRO,0.471346303,NA,0.432075622,0.354443899,0.254817892,NA,0.215631844,0.138167428,0.105870519,NA,0.066742689,0.010606639,0.729674478,NA,0.690302825,0.612471499
2004,1,FR-Gri,48.84422,1.95191,CRO,0.620301046,NA,0.665933502,0.735849878,0.354124705,NA,0.399879382,0.46998302,0.213995943,NA,0.259814964,0.330017186,0.775861961,NA,0.729588425,0.65868981
2004,9,FR-Gri,48.84422,1.95191,CRO,0.596768548,0.775683999,0.872396152,0.682138647,0.967298266,1.145546802,1.241898456,1.052350144,0,0.179989572,0.277282337,0.085882619,0.703813434,0.522557071,0.424579547,0.617326362
2005,9,FR-Gri,48.84422,1.95191,CRO,1.497108876,NA,0.321999347,0.363746899,1.878630096,NA,0.708071999,0.749657854,1.502195006,NA,0.327146153,0.368891549,1.622510794,NA,0.448897271,0.490591676
2005,12,FR-Gri,48.84422,1.95191,CRO,17.73469291,NA,0.494824898,0.747804373,17.90158722,NA,0.290947767,0.543414015,18.01910959,NA,0.14738312,0.399487967,18.68958098,NA,0.671660868,0.421617831
2005,7,FR-Gri,48.84422,1.95191,CRO,0.697943265,0.252889943,0.155832147,0.768236604,1.0532019,0.606578446,0.509178233,1.123743231,0.254525919,0.188567638,0.285198046,0.324509726,0.904746698,0.458779369,0.361522245,0.975184398
2005,8,FR-Gri,48.84422,1.95191,CRO,1.080688934,0.347203992,0.250167573,0.421248403,1.479452012,0.748923891,0.652278644,0.822669814,1.13441278,0.4013262,0.304342481,0.475330396,1.233649633,0.501298892,0.404412522,0.575228807
2005,2,FR-Gri,48.84422,1.95191,CRO,0.172994564,NA,0.363537962,0.432988484,0.372999231,NA,0.164604532,0.234193719,0.547852945,NA,0.009312656,0.060397758,0.112002974,NA,0.647009036,0.716261968
2005,5,FR-Gri,48.84422,1.95191,CRO,1.70665192,NA,0.449774701,1.064406533,1.987584573,NA,0.727235626,1.343565186,1.580607001,NA,0.325287428,0.939157548,1.757263901,NA,0.499761226,1.114698916
2005,6,FR-Gri,48.84422,1.95191,CRO,0.493225252,0.285371629,0.190041281,0.492495812,0.887473489,0.680443387,0.58549074,0.886746939,0,0.208883891,0.304686763,0.000733055,0.67476692,0.467292508,0.372136082,0.674038811
2005,1,FR-Gri,48.84422,1.95191,CRO,0.677418489,NA,0.61098456,0.995592282,0.403383948,NA,0.337130846,0.720691702,0.266444727,NA,0.200281987,0.583319707,0.789119975,NA,0.722612338,1.107646781
2005,3,FR-Gri,48.84422,1.95191,CRO,0.820309804,NA,0.936009475,0.56577078,0.551402174,NA,0.667415544,0.296173014,0.299494888,NA,0.415802124,0.043619222,0.809460632,NA,0.691859725,1.068182369
2005,4,FR-Gri,48.84422,1.95191,CRO,1.401466305,NA,0.711829421,1.217514314,1.324464107,NA,0.635350919,1.140651805,0.972158577,NA,0.285441438,0.788985391,1.326911558,NA,0.637781725,1.143094817
2006,1,FR-Gri,48.84422,1.95191,CRO,3.211598133,NA,0.444933574,0.700705882,2.993910476,NA,0.233081199,0.488314047,2.825499351,NA,0.069184461,0.323999963,2.113576458,NA,0.623654803,0.370603542
2006,2,FR-Gri,48.84422,1.95191,CRO,0.147604254,NA,0.341585406,0.043023387,0.357373357,NA,0.13284096,0.166346428,0.525175815,NA,0.034141835,0.333829479,0.132240755,NA,0.620063461,0.322335721
2006,3,FR-Gri,48.84422,1.95191,CRO,0.652981591,NA,0.727198385,0.580299646,0.230276001,NA,0.304808576,0.157284806,0.027184084,NA,0.101868377,0.045955693,0.613891057,NA,0.688137053,0.541180513
2006,4,FR-Gri,48.84422,1.95191,CRO,1.241461175,NA,1.404176189,0.738143434,0.70826239,NA,0.871855904,0.202227228,0.381034511,NA,0.545167168,0.126668351,0.808548436,NA,0.642455817,1.322313945
2006,5,FR-Gri,48.84422,1.95191,CRO,0.982674292,NA,1.112677481,1.262411467,0.637765387,NA,0.768221419,0.918476976,0.237529857,NA,0.368511372,0.519372166,0.469773418,NA,0.600450012,0.750959607
2006,6,FR-Gri,48.84422,1.95191,CRO,1.55902732,0.82639165,0.72961552,1.018265288,1.478420126,0.745184546,0.648329172,0.937215298,1.135117524,0.399326953,0.302134083,0.592026845,1.235664492,0.50062223,0.403528206,0.693126143
2006,7,FR-Gri,48.84422,1.95191,CRO,0.897755943,0.956344035,0.967801658,0.865174905,1.696431173,0.142726421,0.154091706,0.052292033,1.427662068,0.416523916,0.427920275,0.325842274,1.928318253,0.093499025,0.082160549,0.183720089
2006,8,FR-Gri,48.84422,1.95191,CRO,1.078939565,NA,1.297708291,1.516326321,0.967533413,NA,1.186061019,1.404438095,0,NA,0.216433539,0.432717991,0.713762531,NA,0.498873814,0.28413312
2006,9,FR-Gri,48.84422,1.95191,CRO,0.92786181,NA,1.196580753,0.593458765,0.858033777,NA,1.126942119,0.523395038,0,NA,0.271235636,0.337534902,0.658665144,NA,0.385642974,0.998423271
2006,10,FR-Gri,48.84422,1.95191,CRO,1.574382477,NA,1.37968179,1.553796346,1.311250672,NA,1.117054363,1.290717869,0.914048676,NA,0.720613736,0.893596375,0.42274339,NA,0.613615929,0.442924763
2006,11,FR-Gri,48.84422,1.95191,CRO,1.201695259,NA,1.294340137,0.92873465,0.666250157,NA,0.759397132,0.391810218,0.400802176,NA,0.494198066,0.125628855,0.810596958,NA,0.716065118,1.08911714
2006,12,FR-Gri,48.84422,1.95191,CRO,0.815557348,NA,0.877180413,1.004424046,0.398535194,NA,0.459903357,0.586620648,0.234866044,NA,0.296134164,0.422644881,0.788719171,NA,0.728076712,0.602857906
2007,9,FR-Gri,48.84422,1.95191,CRO,0.234315489,NA,0.76143344,0.684177024,0.1658133,NA,1.165555864,1.087989597,0.243559401,NA,0.752097265,0.674848007,1.546227063,NA,0.563572161,0.639812661
2007,10,FR-Gri,48.84422,1.95191,CRO,1.154433759,NA,0.613350106,0.437746342,1.221840127,NA,0.681125458,0.505641445,0.90517644,NA,0.362728344,0.186681763,1.241323165,NA,0.700715147,0.525265746
2007,11,FR-Gri,48.84422,1.95191,CRO,0.675098862,NA,0.601106535,1.023733868,0.495734384,NA,0.421873883,0.843748256,0.275704566,NA,0.202005778,0.622956481,0.804623198,NA,0.730535676,1.153706743
2007,12,FR-Gri,48.84422,1.95191,CRO,0.471151924,NA,0.413732219,0.322101609,0.288604562,NA,0.231079542,0.139280871,0.152564092,NA,0.094960588,0.003036672,0.749654133,NA,0.6923951,0.601020891
2007,8,FR-Gri,48.84422,1.95191,CRO,0.444332058,NA,0.663498811,0.066434706,0.972786803,NA,1.19079019,0.596895381,1.54E-14,NA,0.220144928,0.379583965,0.708320837,NA,0.486616577,1.090593474
2007,1,FR-Gri,48.84422,1.95191,CRO,0.712693372,NA,0.7961337,0.712693372,0.568330052,NA,0.651650776,0.568330052,0.379560263,NA,0.462724591,0.379560263,0.811467353,NA,0.72928979,0.811467353
2007,2,FR-Gri,48.84422,1.95191,CRO,0.720012839,NA,0.625304911,0.633829383,0.58530027,NA,0.490463834,0.498999872,0.374226076,NA,0.279188286,0.287742448,0.812251536,NA,0.717631599,0.726148151
2007,3,FR-Gri,48.84422,1.95191,CRO,0.702397948,NA,0.817272989,0.75843309,0.54451286,NA,0.659207795,0.600460147,0.264905305,NA,0.379281281,0.320697006,0.810095195,NA,0.696945513,0.75490167
2007,4,FR-Gri,48.84422,1.95191,CRO,0.535675167,NA,0.859071375,0.188089582,0.841691479,NA,1.164092712,0.495175291,0.391215315,NA,0.715081216,0.043124904,0.857570677,NA,0.529644499,1.210025065
2007,5,FR-Gri,48.84422,1.95191,CRO,0.588025125,NA,0.432025103,0.55333921,0.943198421,NA,0.787755746,0.90863643,0.55229928,NA,0.396243196,0.5176009,0.763776414,NA,0.608052185,0.72915182
2007,6,FR-Gri,48.84422,1.95191,CRO,0.424649153,NA,0.63357667,0.470361922,0.961825322,NA,1.171870402,1.007782611,1.86E-14,NA,0.208044059,0.045519471,0.710002306,NA,0.503435364,0.664806024
2007,7,FR-Gri,48.84422,1.95191,CRO,0.413902291,NA,0.143814923,0.311786859,0.951285423,NA,0.682655491,0.849721022,2.02E-14,NA,0.271209912,0.102539847,0.699915058,NA,0.430603384,0.598092902
2008,10,FR-Gri,48.84422,1.95191,CRO,0.181283563,NA,0.944037656,1.083451238,0.16922001,NA,0.931882254,1.071279049,0.172858835,NA,0.587198911,0.726119664,1.414274534,NA,0.663668603,0.526475421
2008,11,FR-Gri,48.84422,1.95191,CRO,3.252492263,NA,0.84512838,0.543078112,3.041239227,NA,0.628618745,0.325908935,2.86027988,NA,0.443156594,0.139881821,1.709469642,NA,0.736289203,1.04315686
2008,12,FR-Gri,48.84422,1.95191,CRO,0.383150408,NA,0.431268929,0.643604673,0.212350778,NA,0.260387426,0.472361886,0.059686227,NA,0.107649695,0.319301231,0.698376607,NA,0.650776515,0.440728474
2008,9,FR-Gri,48.84422,1.95191,CRO,0.215423695,NA,0.887251886,0.869307572,0.062484197,NA,1.168230816,1.150236526,0.347785113,NA,0.753427799,0.735507288,1.642096114,NA,0.555186064,0.572873819
2008,1,FR-Gri,48.84422,1.95191,CRO,8.058968549,NA,0.63589003,0.992947019,7.802381714,NA,0.39692935,0.753138505,7.622144485,NA,0.229073464,0.584687064,8.151948199,NA,0.722482471,1.07984669
2008,2,FR-Gri,48.84422,1.95191,CRO,0.937610192,NA,0.606335935,0.443220747,1.182350182,NA,0.365339499,0.201828811,1.422058845,NA,0.12929743,0.034600628,0.837112182,NA,0.705296723,0.54234394
2008,3,FR-Gri,48.84422,1.95191,CRO,0.745257964,NA,0.640103688,1.062246021,0.514055468,NA,0.409142513,0.830316062,0.293545915,NA,0.18886312,0.609112691,0.806497753,NA,0.701279558,1.123678497
2008,4,FR-Gri,48.84422,1.95191,CRO,0.815992366,NA,0.963819375,0.454563713,0.683092894,NA,0.831117981,0.321179953,0.365390374,NA,0.513888975,0.002319718,0.809928599,NA,0.659678265,1.177282143
2008,5,FR-Gri,48.84422,1.95191,CRO,1.295101559,NA,0.312153708,0.560369277,1.701854216,NA,0.72295699,0.970149689,1.296581672,NA,0.31364856,0.561860408,1.453227486,NA,0.471854324,0.71967225
2008,6,FR-Gri,48.84422,1.95191,CRO,0.1915983,NA,0.766535452,0.503103812,0.266600431,NA,1.229132768,0.96449177,0.100167099,NA,0.858844368,0.595171407,1.397997817,NA,0.451445175,0.711692676
2008,7,FR-Gri,48.84422,1.95191,CRO,0.181942657,0.645343905,0.739678383,0.559934292,0.267899951,1.098914784,1.193674392,1.013120262,0.604239804,0.219546782,0.313482163,0.134498509,1.276939167,0.458727875,0.365428239,0.543200551
2008,8,FR-Gri,48.84422,1.95191,CRO,0.161833138,NA,0.708697356,0.615830437,0.297292592,NA,1.171826394,1.078532409,0.60020974,NA,0.266498367,0.174039215,1.280803597,NA,0.420029872,0.511855952
2009,1,FR-Gri,48.84422,1.95191,CRO,0.130711185,NA,0.07875926,0.130711185,0.063773993,NA,0.011787247,0.063773993,0.287422197,NA,0.339591635,0.287422197,0.424704909,NA,0.372905919,0.424704909
2009,7,FR-Gri,48.84422,1.95191,CRO,0.432172053,0.810541436,0.894905697,0.001965713,0.176803654,1.062749994,1.146899742,0.256230232,1.001206326,0.2485482,0.333390456,0.564608798,1.655079156,0.39723383,0.311842313,1.215655134
2009,8,FR-Gri,48.84422,1.95191,CRO,0.942007683,0.824515707,0.873257059,0.113433022,0.793274769,0.970645739,1.019315273,0.260610797,1.435172662,0.339981303,0.388960787,0.374575468,2.05259282,0.266633769,0.217356154,0.985539936
2009,9,FR-Gri,48.84422,1.95191,CRO,0.756966209,NA,0.498984584,0.284634322,0.981958513,NA,0.724561755,0.510697443,0.590140838,NA,0.331725552,0.117014972,0.72500801,NA,0.46694331,0.252524023
2009,2,FR-Gri,48.84422,1.95191,CRO,0.52058484,NA,0.45582511,0.229878138,0.270892662,NA,0.205970386,0.02054371,0.083207138,NA,0.018162682,0.208777704,0.740137514,NA,0.67552071,0.450072407
2009,3,FR-Gri,48.84422,1.95191,CRO,0.829985539,NA,1.024773222,0.341001404,0.479191526,NA,0.674668231,0.011522293,0.202893495,NA,0.398912899,0.289182685,0.863366311,NA,0.665252582,1.360699968
2009,4,FR-Gri,48.84422,1.95191,CRO,0.991780471,NA,0.817435745,0.814450976,0.849286384,NA,0.674690738,0.671701674,0.479659285,NA,0.304412759,0.301412551,0.79435968,NA,0.619667313,0.616676593
2009,5,FR-Gri,48.84422,1.95191,CRO,0.948285956,NA,1.073878484,0.177184774,1.00367894,NA,1.129201231,0.233008982,0.57512116,NA,0.701186841,0.198885049,0.709761041,NA,0.582066194,1.493769845
2009,6,FR-Gri,48.84422,1.95191,CRO,0.97481095,NA,0.484161515,0.560097837,1.219775697,NA,0.730340012,0.806088485,0.833175497,NA,0.341824287,0.417869221,0.961493829,NA,0.47077841,0.546724945
2009,10,FR-Gri,48.84422,1.95191,CRO,0.981862159,NA,1.122452019,1.366774282,0.867388809,NA,1.007819296,1.251864595,0.503914177,NA,0.643838624,0.887004508,0.791906187,NA,0.653785818,0.413755129
2009,11,FR-Gri,48.84422,1.95191,CRO,1.008012549,NA,0.898755754,1.593950046,0.755334105,NA,0.646350623,1.339805839,0.487529621,NA,0.378835814,1.070447847,0.805154428,NA,0.696117058,1.389915165
2009,12,FR-Gri,48.84422,1.95191,CRO,0.55659392,NA,0.498341802,0.369478048,0.292201839,NA,0.233794845,0.104588479,0.08001035,NA,0.021479058,0.108002277,0.751451028,NA,0.693313054,0.564701806
2010,8,FR-Gri,48.84422,1.95191,CRO,1.550784488,0.476085747,0.378781303,0.387972814,1.802863755,0.725497292,0.627951309,0.637165636,0.879353883,0.188239195,0.284900285,0.275769546,1.567800443,0.492921624,0.395600875,0.404793926
2010,9,FR-Gri,48.84422,1.95191,CRO,0.093576859,NA,1.115534829,0.472759033,0.02092201,NA,1.231419414,0.587906958,0.396361612,NA,0.809085642,0.168257896,1.691173702,NA,0.501396837,1.133894048
2010,10,FR-Gri,48.84422,1.95191,CRO,1.035932046,NA,1.180443324,1.314364594,0.808317377,NA,0.953161027,1.087390312,0.477044521,NA,0.622371909,0.757049483,0.798318033,NA,0.65112831,0.514724875
2010,11,FR-Gri,48.84422,1.95191,CRO,0.869319894,NA,0.937724154,0.395726124,0.502713604,NA,0.570869252,0.030841096,0.322814383,NA,0.390848032,0.148213477,0.806441375,NA,0.739173528,1.272167241
2010,12,FR-Gri,48.84422,1.95191,CRO,8.17154541,NA,0.067865542,0.032652656,8.190025566,NA,0.050793017,0.015574114,7.880958355,NA,0.336318623,0.301200331,7.965902917,NA,0.257844277,0.222698332
2010,2,FR-Gri,48.84422,1.95191,CRO,0.546439078,NA,0.625006156,0.79870286,0.282281774,NA,0.361057533,0.535215591,0.1456952,NA,0.224578861,0.398975469,0.745935468,NA,0.66634743,0.49039358
2010,3,FR-Gri,48.84422,1.95191,CRO,0.701555883,NA,0.747361422,1.276856761,0.332876576,NA,0.378852183,0.910313453,0.093202859,NA,0.139289025,0.672028323,0.605286354,NA,0.651136301,1.181144984
2010,4,FR-Gri,48.84422,1.95191,CRO,1.038005724,NA,0.813166621,1.553146106,0.784784522,NA,0.559370108,1.301243031,0.389865669,NA,0.163554008,0.908379902,0.803802622,NA,0.578431416,1.320162133
2010,5,FR-Gri,48.84422,1.95191,CRO,1.01426313,NA,1.231365891,1.159068115,0.871133803,NA,1.088550486,1.016148169,0.468707288,NA,0.687006602,0.614310359,0.787149775,NA,0.566096024,0.639709527
2010,6,FR-Gri,48.84422,1.95191,CRO,0.692181542,0.886837072,0.985340352,0.126933423,0.938477025,1.133608687,1.232352909,0.371846296,0.182901351,0.376572353,0.474577425,0.37948786,0.698096244,0.506128363,0.408985138,1.255539865
2010,7,FR-Gri,48.84422,1.95191,CRO,1.633335537,0.161785873,0.101056426,0.283274903,1.685228048,0.212927032,0.152166578,0.334478093,1.149478757,0.315065142,0.375505467,0.194154497,1.754910206,0.281600262,0.22079817,0.403234618
2010,1,FR-Gri,48.84422,1.95191,CRO,0.064872727,NA,0.022627076,0.03339302,0.031191867,NA,0.011039565,0.067040805,0.239879112,NA,0.281996102,0.337845586,0.266344684,NA,0.224013975,0.167881088
2011,12,FR-Gri,48.84422,1.95191,CRO,0.735835378,NA,0.664227888,1.138836489,0.530920689,NA,0.459165377,0.93475373,0.347693287,NA,0.275805798,0.75227021,0.8092827,NA,0.737728194,1.211985623
2011,11,FR-Gri,48.84422,1.95191,CRO,0.514354745,NA,0.724989512,1.287075598,0.63080175,NA,0.6099783,1.17271557,0.888286477,NA,0.355668366,0.919845515,0.488592842,NA,0.75043377,1.312375793
2011,2,FR-Gri,48.84422,1.95191,CRO,0.686727798,NA,0.766696178,0.314373336,0.464120535,NA,0.543912114,0.092589308,0.286603188,NA,0.366253778,0.084271554,0.801474889,NA,0.722688483,1.168325756
2011,3,FR-Gri,48.84422,1.95191,CRO,0.26296357,NA,0.949725384,0.948351075,0.121368744,NA,0.809105541,0.807729281,0.178617363,NA,0.511185055,0.509804662,1.338445283,NA,0.640656608,0.642052983
2011,4,FR-Gri,48.84422,1.95191,CRO,1.426109484,NA,0.381872257,0.626694495,1.716999061,NA,0.669766966,0.915291353,1.27595834,NA,0.233267001,0.477726805,1.541296446,NA,0.495873306,0.740973583
2011,5,FR-Gri,48.84422,1.95191,CRO,0.588226351,0.80298457,0.895114438,0.588226351,0.977619441,1.191536458,1.283305455,0.977619441,0.525034557,0.739929289,0.832117719,0.525034557,0.744348334,0.526711367,0.433346536,0.744348334
2011,6,FR-Gri,48.84422,1.95191,CRO,0.975309469,0.295491633,0.197880771,0.390860782,1.465465538,0.782347719,0.684263033,0.878179811,1.091833657,0.411231321,0.313507818,0.506710525,1.205001451,0.52363721,0.42580431,0.619223299
2011,7,FR-Gri,48.84422,1.95191,CRO,0.007837908,0.673834346,0.773145651,0.114908902,0.486528546,1.155712797,1.255499458,0.594112039,0.10893351,0.775603189,0.875014885,0.21611274,1.197586207,0.539617221,0.441502945,1.091805771
2011,8,FR-Gri,48.84422,1.95191,CRO,0.041851468,NA,0.679079929,0.038403165,0.527306176,NA,1.167626799,0.52384114,0.373822652,NA,0.260758124,0.377256627,1.056494302,NA,0.426261884,1.059904746
2011,9,FR-Gri,48.84422,1.95191,CRO,1.151816128,NA,0.223301975,0.845190727,1.637442101,NA,0.713489595,1.332323104,0.683571705,NA,0.249340826,0.375493818,1.383866707,NA,0.457532283,1.077961124
2011,10,FR-Gri,48.84422,1.95191,CRO,0.701810509,NA,0.529147219,1.125865966,0.902188887,NA,0.729874023,1.325388624,0.527076537,NA,0.354109414,0.9518782,0.782847905,NA,0.610325527,1.20655729
2012,2,FR-Gri,48.84422,1.95191,CRO,0.143482022,NA,0.216872724,0.160612282,0.071742586,NA,0.145186013,0.232570187,0.337638376,NA,0.26389407,0.643197842,0.453196092,NA,0.379366855,0.759107468
2012,1,FR-Gri,48.84422,1.95191,CRO,0.764534853,NA,0.842702833,0.901296016,0.45905026,NA,0.536981261,0.595396808,0.304622369,NA,0.382433572,0.440759321,0.800695337,NA,0.723741583,0.66605856
2012,3,FR-Gri,48.84422,1.95191,CRO,0.929033155,NA,1.104410345,1.126903574,0.712213027,NA,0.887213464,0.909658372,0.370645032,NA,0.545051951,0.567420736,0.810473822,NA,0.638119249,0.61601369
2012,12,FR-Gri,48.84422,1.95191,CRO,0.759979863,NA,0.830513849,0.558035127,0.455829774,NA,0.526579932,0.253266118,0.302705811,NA,0.3735648,0.099830562,0.799557711,NA,0.727915297,1.00467597
2012,4,FR-Gri,48.84422,1.95191,CRO,0.840428977,NA,1.043571097,0.9551881,0.568704269,NA,0.771299002,0.683154162,0.292727395,NA,0.494766174,0.406863218,0.875352476,NA,0.675666782,0.762545958
2012,5,FR-Gri,48.84422,1.95191,CRO,0.800119066,NA,0.598617199,0.800119066,0.956554284,NA,0.75537018,0.956554284,0.544561574,NA,0.342540601,0.544561574,0.763543971,NA,0.561967811,0.763543971
2012,9,FR-Gri,48.84422,1.95191,CRO,1.778230692,NA,0.52167382,1.00955662,1.994315893,NA,0.735091227,1.22400985,1.563521761,NA,0.309615691,0.796469265,1.769250328,NA,0.512804327,1.000644079
2012,10,FR-Gri,48.84422,1.95191,CRO,0.317113485,NA,0.790854089,0.671607419,0.283320417,NA,0.757221622,0.637934527,0.051523229,NA,0.423969312,0.304281658,0.210487393,NA,0.684734735,0.565360514
2012,11,FR-Gri,48.84422,1.95191,CRO,0.846024964,NA,0.910132974,0.613386485,0.544102388,NA,0.608405606,0.310755527,0.372465759,NA,0.436879948,0.138716198,0.809024693,NA,0.743846611,1.045546307
2012,6,FR-Gri,48.84422,1.95191,CRO,0.713578049,NA,0.531064929,0.713044739,0.983797204,NA,0.801780814,0.983265345,0.591880982,NA,0.409144153,0.591347018,0.738407758,NA,0.555940281,0.737874581
2012,7,FR-Gri,48.84422,1.95191,CRO,0.553397047,0.74366928,0.842423463,0.658838554,0.911607662,1.10255772,1.201663704,1.017424794,0,0.189225068,0.287435755,0.104861209,0.687663598,0.499739762,0.402204434,0.583523482
2012,8,FR-Gri,48.84422,1.95191,CRO,0.453497737,0.177649621,0.100818804,0.811249534,0.729178308,0.452573166,0.375531497,1.087911905,2.02E-14,0.274602798,0.351086762,0.356136725,0.63394934,0.357605699,0.280636866,0.992343792
2013,2,FR-Gri,48.84422,1.95191,CRO,0.327957557,NA,0.26667199,0.628601672,0.16202005,NA,0.100632453,0.463164689,0.001690219,NA,0.059795961,0.303318465,0.644853823,NA,0.583763107,0.944542074
2013,3,FR-Gri,48.84422,1.95191,CRO,0.615306268,NA,0.516733471,0.950428283,0.321104101,NA,0.222239505,0.657218156,0.144946999,NA,0.045907685,0.48165505,0.764419524,NA,0.665994622,1.099038734
2013,4,FR-Gri,48.84422,1.95191,CRO,1.035948604,NA,0.845600007,1.500792668,0.704035618,NA,0.513048616,1.17043871,0.379707118,NA,0.188096299,0.847633614,0.810708347,NA,0.619926521,1.276610387
2013,5,FR-Gri,48.84422,1.95191,CRO,1.371441794,NA,0.898247555,1.004528258,1.135367595,NA,0.663275333,0.769308528,0.785632985,NA,0.315173258,0.420839782,1.118878813,NA,0.646863519,0.752879427
2013,6,FR-Gri,48.84422,1.95191,CRO,0.844483065,NA,0.643933417,0.844483065,0.984091699,NA,0.783264412,0.984091699,0.578281497,NA,0.378261245,0.578281497,0.734108305,NA,0.53377816,0.734108305
2013,7,FR-Gri,48.84422,1.95191,CRO,0.481546603,0.723004898,0.812712846,0.029967373,0.498652205,0.740151606,0.829874825,0.012948849,0,0.240301134,0.329579166,0.509062602,0.60324797,0.364396448,0.275656983,1.109239662
