year,month,site,lat,lon,type,T1_ERROR,T2_ERROR,T3_ERROR,T4_ERROR
2007,6,IT-MBo,46.01468,11.04583,GRA,0.408522428,0.888103354,0.521718704,0.77705722
2007,7,IT-MBo,46.01468,11.04583,GRA,0.333954711,0.968480649,0.548486497,0.710293584
2007,8,IT-MBo,46.01468,11.04583,GRA,0.387195846,0.916762333,0.539845997,0.760446458
2007,9,IT-MBo,46.01468,11.04583,GRA,0.503239316,0.65394876,0.382639832,0.865978925
2007,10,IT-MBo,46.01468,11.04583,GRA,0.473623862,0.440545086,0.242394735,0.918681631
2007,11,IT-MBo,46.01468,11.04583,GRA,0.020741291,0.012734518,0.512230161,0.998120308
2007,12,IT-MBo,46.01468,11.04583,GRA,0.223920344,0.127146083,1.07857517,1.017699962
2007,1,IT-MBo,46.01468,11.04583,GRA,0.042303826,0.026202403,0.399398484,0.996109879
2007,2,IT-MBo,46.01468,11.04583,GRA,0.003761731,0.002294286,0.51214441,0.999656049
2008,1,IT-MBo,46.01468,11.04583,GRA,0.11726931,0.069852293,0.69168669,1.009956706
2008,2,IT-MBo,46.01468,11.04583,GRA,0.053182429,0.032395826,0.810268985,1.004689444
2008,3,IT-MBo,46.01468,11.04583,GRA,0.022225444,0.01369961,0.704605011,1.001999435
2008,4,IT-MBo,46.01468,11.04583,GRA,0.299805032,0.223976278,0.010135797,0.9635748
2008,5,IT-MBo,46.01468,11.04583,GRA,0.481865532,0.657719272,0.396678814,0.860838118
2008,6,IT-MBo,46.01468,11.04583,GRA,0.388113558,0.884687,0.523053886,0.773906446
2008,7,IT-MBo,46.01468,11.04583,GRA,0.333969711,0.952072581,0.558664872,0.728114637
2008,8,IT-MBo,46.01468,11.04583,GRA,0.326005508,0.959311281,0.558302904,0.72098808
2008,9,IT-MBo,46.01468,11.04583,GRA,0.475456461,0.677190229,0.415816406,0.85902557
2008,10,IT-MBo,46.01468,11.04583,GRA,0.482916875,0.5344824,0.324701953,0.89541725
2008,11,IT-MBo,46.01468,11.04583,GRA,0.082689483,0.05337987,0.274164327,0.991818148
2009,2,IT-MBo,46.01468,11.04583,GRA,0.564083078,0.291055453,3.874943551,1.037960313
2009,4,IT-MBo,46.01468,11.04583,GRA,0.464162371,0.354059363,0.171541054,0.93880179
2009,5,IT-MBo,46.01468,11.04583,GRA,0.532828783,0.796835578,0.455239286,0.816238089
2009,6,IT-MBo,46.01468,11.04583,GRA,0.489042862,0.872897314,0.511978885,0.782360279
2009,7,IT-MBo,46.01468,11.04583,GRA,0.398142756,0.964645078,0.561908278,0.721431221
2009,8,IT-MBo,46.01468,11.04583,GRA,0.35534014,0.983110979,0.584241582,0.687362042
2009,9,IT-MBo,46.01468,11.04583,GRA,0.527666387,0.807542424,0.492570921,0.807767739
2009,11,IT-MBo,46.01468,11.04583,GRA,0.100637727,0.060247037,0.185753176,0.990732514
2009,10,IT-MBo,46.01468,11.04583,GRA,0.526045075,0.445953286,0.249240158,0.919155341
2010,7,IT-MBo,46.01468,11.04583,GRA,0.35557297,0.983179415,0.583464725,0.687030545
2010,8,IT-MBo,46.01468,11.04583,GRA,0.460391527,0.907291972,0.531678503,0.760986605
2010,9,IT-MBo,46.01468,11.04583,GRA,0.570875791,0.675830793,0.422357647,0.858283721
2010,10,IT-MBo,46.01468,11.04583,GRA,0.434889423,0.319954357,0.147952983,0.944493796
2010,12,IT-MBo,46.01468,11.04583,GRA,0.853376789,0.425646142,10.46171534,1.053597081
2010,6,IT-MBo,46.01468,11.04583,GRA,0.494701161,0.865736233,0.50089994,0.785950695
2010,5,IT-MBo,46.01468,11.04583,GRA,0.566294813,0.556859702,0.344497146,0.890271839
2010,3,IT-MBo,46.01468,11.04583,GRA,0.185115575,0.101853538,1.209541119,1.014314177
2010,4,IT-MBo,46.01468,11.04583,GRA,0.411287031,0.295378576,0.007753989,0.950406043
2010,2,IT-MBo,46.01468,11.04583,GRA,0.485820626,0.253283486,1.929243726,1.034185159
2010,1,IT-MBo,46.01468,11.04583,GRA,0.72066893,0.364248227,4.371336986,1.046959673
2011,11,IT-MBo,46.01468,11.04583,GRA,0.323371189,0.220971465,0.017210085,0.963373939
2011,12,IT-MBo,46.01468,11.04583,GRA,0.159266701,0.089048211,0.767958952,1.012582269
2011,5,IT-MBo,46.01468,11.04583,GRA,0.548072419,0.704371623,0.365201254,0.845953578
2011,6,IT-MBo,46.01468,11.04583,GRA,0.48192722,0.858431669,0.515001852,0.784801584
2011,7,IT-MBo,46.01468,11.04583,GRA,0.458268179,0.892542813,0.518180198,0.771896439
2011,8,IT-MBo,46.01468,11.04583,GRA,0.35026373,0.981099887,0.57977284,0.694528126
2011,9,IT-MBo,46.01468,11.04583,GRA,0.465966831,0.88207834,0.519919587,0.777590845
2011,10,IT-MBo,46.01468,11.04583,GRA,0.514887802,0.447574015,0.206025879,0.917071809
2011,1,IT-MBo,46.01468,11.04583,GRA,0.484336383,0.254346898,1.928482443,1.033650665
2011,4,IT-MBo,46.01468,11.04583,GRA,0.534515658,0.489297722,0.233995289,0.908682732
2011,2,IT-MBo,46.01468,11.04583,GRA,0.072585473,0.041537975,0.587667228,1.006111974
2011,3,IT-MBo,46.01468,11.04583,GRA,0.112314513,0.068472787,0.403911989,0.989638903
2012,1,IT-MBo,46.01468,11.04583,GRA,0.481542064,0.248709685,2.471748298,1.032910266
2012,2,IT-MBo,46.01468,11.04583,GRA,0.744399667,0.373685757,13.4579815,1.047220221
2012,3,IT-MBo,46.01468,11.04583,GRA,0.474699927,0.350819724,0.070017728,0.93796392
2012,4,IT-MBo,46.01468,11.04583,GRA,0.337418388,0.221983296,0.026159587,0.964013105
2012,5,IT-MBo,46.01468,11.04583,GRA,0.593289863,0.643403272,0.349817726,0.869051063
2012,6,IT-MBo,46.01468,11.04583,GRA,0.46684213,0.927772705,0.539077358,0.744278744
2012,7,IT-MBo,46.01468,11.04583,GRA,0.400408931,0.974878235,0.572871299,0.707540066
2012,8,IT-MBo,46.01468,11.04583,GRA,0.362300534,0.984210315,0.58943983,0.677343291
2012,9,IT-MBo,46.01468,11.04583,GRA,0.558347335,0.786509369,0.477901359,0.818143289
2012,10,IT-MBo,46.01468,11.04583,GRA,0.565422606,0.49246649,0.290392037,0.906482232
2012,11,IT-MBo,46.01468,11.04583,GRA,0.311350025,0.201513602,0.026177564,0.967577696
2012,12,IT-MBo,46.01468,11.04583,GRA,0.590460967,0.301225603,2.883358321,1.039132449
2013,1,IT-MBo,46.01468,11.04583,GRA,0.357745767,0.19180838,1.506778663,1.026486004
2013,2,IT-MBo,46.01468,11.04583,GRA,0.873281394,0.438298336,14.25443928,1.054061304
2013,4,IT-MBo,46.01468,11.04583,GRA,0.443283139,0.340657656,0.126535046,0.941512576
2013,5,IT-MBo,46.01468,11.04583,GRA,0.540161873,0.514055468,0.294617906,0.901188938
2013,6,IT-MBo,46.01468,11.04583,GRA,0.493989883,0.830585695,0.479747547,0.804372769
2013,7,IT-MBo,46.01468,11.04583,GRA,0.349891097,0.980914055,0.576029784,0.695049552
2013,8,IT-MBo,46.01468,11.04583,GRA,0.380630385,0.965826346,0.556909246,0.720049951
2013,9,IT-MBo,46.01468,11.04583,GRA,0.509583335,0.80034602,0.483754119,0.816742037
2013,10,IT-MBo,46.01468,11.04583,GRA,0.547400891,0.543170249,0.379950008,0.896052163
2013,11,IT-MBo,46.01468,11.04583,GRA,0.15833326,0.098575004,0.167151967,0.984571536
2013,12,IT-MBo,46.01468,11.04583,GRA,0.091899297,0.0556247,0.267534007,0.991461261
2004,1,IT-Noe,40.60618,8.15169,CSH,1.374258251,0.768329807,0.506705474,0.690865353
2004,2,IT-Noe,40.60618,8.15169,CSH,1.388654917,0.787693599,0.512157682,0.688784398
2004,3,IT-Noe,40.60618,8.15169,CSH,1.411658757,0.827207037,0.513316103,0.674585832
2004,4,IT-Noe,40.60618,8.15169,CSH,1.399445916,0.947042903,0,0.598736489
2004,5,IT-Noe,40.60618,8.15169,CSH,1.27312536,0.982272714,0,0.51497923
2004,6,IT-Noe,40.60618,8.15169,CSH,0.854722988,0.508905574,0,0.303383977
2004,7,IT-Noe,40.60618,8.15169,CSH,0.621657904,0.33252369,0,0.154856956
2004,8,IT-Noe,40.60618,8.15169,CSH,0.559154837,0.686105333,0,0.097900621
2004,9,IT-Noe,40.60618,8.15169,CSH,0.727989103,0.130681976,0,0.236503515
2004,10,IT-Noe,40.60618,8.15169,CSH,0.959668102,0.719377411,0,0.352128275
2004,11,IT-Noe,40.60618,8.15169,CSH,1.374901766,0.966853978,0,0.577440331
2004,12,IT-Noe,40.60618,8.15169,CSH,1.420357143,0.897103897,0,0.634094044
2005,1,IT-Noe,40.60618,8.15169,CSH,1.240135225,0.685414006,0.367881095,0.716116075
2005,2,IT-Noe,40.60618,8.15169,CSH,1.199893481,0.648230492,0.353577329,0.724017276
2005,3,IT-Noe,40.60618,8.15169,CSH,1.324889334,0.786509369,0.380787561,0.684875005
2005,4,IT-Noe,40.60618,8.15169,CSH,1.320227522,0.940311155,0,0.614460683
2005,5,IT-Noe,40.60618,8.15169,CSH,1.032056216,0.919744528,0,0.452685347
2005,6,IT-Noe,40.60618,8.15169,CSH,0.66626033,0.186705556,0,0.233581208
2005,7,IT-Noe,40.60618,8.15169,CSH,0.563317978,0.291531087,0,0.146288489
2005,8,IT-Noe,40.60618,8.15169,CSH,0.630065844,0.03882888,0,0.188747546
2005,9,IT-Noe,40.60618,8.15169,CSH,0.737938302,0.429479972,0,0.298268053
2005,10,IT-Noe,40.60618,8.15169,CSH,1.002557081,0.894295792,0,0.445693046
2005,11,IT-Noe,40.60618,8.15169,CSH,1.309138707,0.947728474,0,0.60468667
2005,12,IT-Noe,40.60618,8.15169,CSH,1.327715457,0.791916025,0.488131303,0.687369133
2006,1,IT-Noe,40.60618,8.15169,CSH,1.341360653,0.655561526,0.314881168,0.719352993
2006,2,IT-Noe,40.60618,8.15169,CSH,1.49708361,0.76082628,0.420980662,0.697281232
2006,3,IT-Noe,40.60618,8.15169,CSH,1.610805705,0.888352942,0.464902109,0.64173724
2006,4,IT-Noe,40.60618,8.15169,CSH,1.601043478,0.972477441,0,0.580855563
2006,5,IT-Noe,40.60618,8.15169,CSH,1.376170635,0.904510091,0,0.451460758
2006,6,IT-Noe,40.60618,8.15169,CSH,0.979345152,0.230399106,0,0.255964473
2006,7,IT-Noe,40.60618,8.15169,CSH,0.61961531,1.411915778,0,0.052997211
2006,8,IT-Noe,40.60618,8.15169,CSH,0.869772973,0.129143312,0,0.157450318
2006,9,IT-Noe,40.60618,8.15169,CSH,1.050529203,0.413373138,0,0.280536812
2006,10,IT-Noe,40.60618,8.15169,CSH,1.215213505,0.723171105,0,0.364145741
2006,11,IT-Noe,40.60618,8.15169,CSH,1.560777659,0.984069677,0,0.540794872
2006,12,IT-Noe,40.60618,8.15169,CSH,1.596553897,0.88056662,0.506045466,0.648633014
2007,1,IT-Noe,40.60618,8.15169,CSH,1.366977198,0.897861558,0.502721248,0.636504244
2007,2,IT-Noe,40.60618,8.15169,CSH,1.363450717,0.891231772,0,0.637429364
2007,3,IT-Noe,40.60618,8.15169,CSH,1.369160567,0.884687,0.489157733,0.649097627
2007,4,IT-Noe,40.60618,8.15169,CSH,1.237864716,0.984218842,0,0.535268638
2007,5,IT-Noe,40.60618,8.15169,CSH,0.981159124,0.845063924,0,0.421654013
2007,6,IT-Noe,40.60618,8.15169,CSH,0.758752384,0.421008527,0,0.283763264
2007,7,IT-Noe,40.60618,8.15169,CSH,0.606283882,0.150620511,0,0.185612018
2007,8,IT-Noe,40.60618,8.15169,CSH,0.548003791,0.464686155,0,0.1152653
2007,9,IT-Noe,40.60618,8.15169,CSH,0.790837173,0.509358083,0,0.303496838
2007,10,IT-Noe,40.60618,8.15169,CSH,1.040538335,0.904946523,0,0.44334147
2007,11,IT-Noe,40.60618,8.15169,CSH,1.327068265,0.956657006,0,0.593346994
2007,12,IT-Noe,40.60618,8.15169,CSH,1.359307922,0.821272086,0.452567936,0.672204965
2008,1,IT-Noe,40.60618,8.15169,CSH,1.380486174,0.83561232,0.443377397,0.671262883
2008,2,IT-Noe,40.60618,8.15169,CSH,1.351878098,0.778418864,0.389744686,0.687590929
2008,3,IT-Noe,40.60618,8.15169,CSH,1.387658156,0.88148581,0,0.650716379
2008,4,IT-Noe,40.60618,8.15169,CSH,1.307397064,0.975961279,0,0.570604003
2008,5,IT-Noe,40.60618,8.15169,CSH,0.995913487,0.836171825,0,0.417798847
2008,6,IT-Noe,40.60618,8.15169,CSH,0.798350889,0.477965704,0,0.29577827
2008,7,IT-Noe,40.60618,8.15169,CSH,0.603466967,0.260796285,0,0.151524443
2008,8,IT-Noe,40.60618,8.15169,CSH,0.551545438,0.533265733,0,0.122174279
2008,9,IT-Noe,40.60618,8.15169,CSH,0.763728013,0.382653036,0,0.287808012
2008,10,IT-Noe,40.60618,8.15169,CSH,1.029428874,0.873930723,0,0.426263305
2008,11,IT-Noe,40.60618,8.15169,CSH,1.348511724,0.956626193,0,0.593378584
2008,12,IT-Noe,40.60618,8.15169,CSH,1.353876787,0.790866424,0.465111752,0.686108471
2009,3,IT-Noe,40.60618,8.15169,CSH,1.478705742,0.867495411,0.471237055,0.657473718
2009,4,IT-Noe,40.60618,8.15169,CSH,1.443998015,0.96584289,0,0.585808997
2009,5,IT-Noe,40.60618,8.15169,CSH,1.148342938,0.866654886,0,0.431561901
2009,6,IT-Noe,40.60618,8.15169,CSH,0.887417341,0.425005355,0,0.270360461
2009,7,IT-Noe,40.60618,8.15169,CSH,0.634325847,0.564062087,0,0.0825219
2009,8,IT-Noe,40.60618,8.15169,CSH,0.591788843,0.815779602,0,0.041522422
2009,9,IT-Noe,40.60618,8.15169,CSH,0.812677588,0.2074083,0,0.237743418
2009,10,IT-Noe,40.60618,8.15169,CSH,1.212607646,0.921433748,0,0.45182719
2009,11,IT-Noe,40.60618,8.15169,CSH,1.428159508,0.974410929,0,0.573377163
2009,12,IT-Noe,40.60618,8.15169,CSH,1.484248043,0.8972835,0,0.642428169
2009,1,IT-Noe,40.60618,8.15169,CSH,1.412032776,0.77253253,0.456235152,0.692219062
2009,2,IT-Noe,40.60618,8.15169,CSH,1.358714964,0.719459199,0.353748439,0.707715362
2010,1,IT-Noe,40.60618,8.15169,CSH,1.298318035,0.775386506,0.469917271,0.68858798
2010,2,IT-Noe,40.60618,8.15169,CSH,1.310108349,0.812295872,0.499923817,0.673786928
2010,3,IT-Noe,40.60618,8.15169,CSH,1.322670943,0.848037973,0.470106983,0.661167341
2010,4,IT-Noe,40.60618,8.15169,CSH,1.270728843,0.957178609,0.504780927,0.592809513
2010,5,IT-Noe,40.60618,8.15169,CSH,1.115535878,0.976695383,0,0.516002187
2010,6,IT-Noe,40.60618,8.15169,CSH,0.919251207,0.839648978,0,0.398678895
2010,7,IT-Noe,40.60618,8.15169,CSH,0.55798519,0.204175912,0,0.161272958
2010,8,IT-Noe,40.60618,8.15169,CSH,0.702527596,0.397161337,0,0.263810836
2010,9,IT-Noe,40.60618,8.15169,CSH,0.836137132,0.716761051,0,0.362038999
2010,10,IT-Noe,40.60618,8.15169,CSH,1.210185037,0.980645291,0.506830546,0.560095726
2010,11,IT-Noe,40.60618,8.15169,CSH,1.319577624,0.89103421,0.469128143,0.645799486
2010,12,IT-Noe,40.60618,8.15169,CSH,1.234876886,0.691148355,0.38793013,0.7156909
2011,1,IT-Noe,40.60618,8.15169,CSH,1.305331889,0.697457249,0.356425045,0.710711299
2011,2,IT-Noe,40.60618,8.15169,CSH,1.334999739,0.725850703,0.312930856,0.70338855
2011,3,IT-Noe,40.60618,8.15169,CSH,1.418030091,0.847870025,0.420687641,0.661240637
2011,4,IT-Noe,40.60618,8.15169,CSH,1.364901735,0.972793708,0.491335483,0.580366168
2011,5,IT-Noe,40.60618,8.15169,CSH,1.122693336,0.91288195,0,0.456472
2011,6,IT-Noe,40.60618,8.15169,CSH,0.860158486,0.526864643,0,0.295664092
2011,7,IT-Noe,40.60618,8.15169,CSH,0.641521628,0.224680262,0,0.172931532
2011,8,IT-Noe,40.60618,8.15169,CSH,0.579450348,0.576943992,0,0.080393331
2011,9,IT-Noe,40.60618,8.15169,CSH,0.679408899,0.063216545,0,0.169524666
2011,10,IT-Noe,40.60618,8.15169,CSH,1.089945527,0.885146474,0,0.440800721
2011,11,IT-Noe,40.60618,8.15169,CSH,1.346361092,0.977924471,0,0.566693274
2011,12,IT-Noe,40.60618,8.15169,CSH,1.385526921,0.958059701,0,0.587901107
2012,1,IT-Noe,40.60618,8.15169,CSH,1.509713374,0.82156741,0.406450424,0.672089764
2012,2,IT-Noe,40.60618,8.15169,CSH,1.192956612,0.576067352,0.263336546,0.733364955
2012,3,IT-Noe,40.60618,8.15169,CSH,1.531440603,0.853709612,0.345450419,0.658659248
2012,4,IT-Noe,40.60618,8.15169,CSH,1.502650096,0.978970638,0,0.568889665
2012,5,IT-Noe,40.60618,8.15169,CSH,1.359369508,0.956045326,0,0.479749141
2012,6,IT-Noe,40.60618,8.15169,CSH,0.836300759,0.037098882,0,0.188415641
2012,7,IT-Noe,40.60618,8.15169,CSH,0.721338442,0.42710687,0,0.139322594
2012,8,IT-Noe,40.60618,8.15169,CSH,0.605423878,1.098719197,0,0.003553782
2012,9,IT-Noe,40.60618,8.15169,CSH,0.972548361,0.439588028,0,0.288095992
2012,10,IT-Noe,40.60618,8.15169,CSH,1.16568481,0.789710069,0,0.389460491
2012,11,IT-Noe,40.60618,8.15169,CSH,1.483862215,0.983040413,0,0.556179864
2012,12,IT-Noe,40.60618,8.15169,CSH,1.536692849,0.883882462,0.212994989,0.641443484
2013,1,IT-Noe,40.60618,8.15169,CSH,1.447993462,0.830353386,0.476796008,0.673355649
2013,2,IT-Noe,40.60618,8.15169,CSH,1.382042475,0.744905554,0.427335159,0.698013688
2013,3,IT-Noe,40.60618,8.15169,CSH,1.460567209,0.903998309,0,0.635788807
2013,4,IT-Noe,40.60618,8.15169,CSH,1.403043545,0.978010127,0,0.563588854
2013,5,IT-Noe,40.60618,8.15169,CSH,1.293936348,0.9755294,0,0.507100102
2013,6,IT-Noe,40.60618,8.15169,CSH,0.955209378,0.621241459,0,0.333116672
2013,7,IT-Noe,40.60618,8.15169,CSH,0.601736408,0.665361739,0,0.065881233
2013,8,IT-Noe,40.60618,8.15169,CSH,0.588326206,0.747033771,0,0.072033059
2013,9,IT-Noe,40.60618,8.15169,CSH,0.865599026,0.418501337,0,0.268817956
2013,10,IT-Noe,40.60618,8.15169,CSH,0.930602462,0.57269355,0,0.321336288
2013,11,IT-Noe,40.60618,8.15169,CSH,1.421144019,0.967888743,0,0.583162903
2013,12,IT-Noe,40.60618,8.15169,CSH,1.437658242,0.824651063,0.40692026,0.66890367
2014,1,IT-Noe,40.60618,8.15169,CSH,1.371674009,0.855033073,0.495265057,0.663105974
2014,2,IT-Noe,40.60618,8.15169,CSH,1.367624508,0.886171773,0.502994789,0.645721013
2014,3,IT-Noe,40.60618,8.15169,CSH,1.372423982,0.887653536,0.463173543,0.647571227
2014,4,IT-Noe,40.60618,8.15169,CSH,1.283480103,0.977860798,0,0.55930774
2014,5,IT-Noe,40.60618,8.15169,CSH,1.147645194,0.967267423,0,0.485291241
2014,6,IT-Noe,40.60618,8.15169,CSH,0.67498318,0.133607992,0,0.237061739
2014,7,IT-Noe,40.60618,8.15169,CSH,0.578214042,0.310466162,0,0.158519949
2014,8,IT-Noe,40.60618,8.15169,CSH,0.568627802,0.381997869,0,0.131080828
2014,9,IT-Noe,40.60618,8.15169,CSH,0.637859452,0.019425812,0,0.208733667
2002,2,IT-Ren,46.58686,11.43369,ENF,0.075623277,0.048903845,0.658503719,1.329270488
2002,3,IT-Ren,46.58686,11.43369,ENF,0.154542435,0.114507869,0.258311579,0.544516108
2002,4,IT-Ren,46.58686,11.43369,ENF,0.220705806,0.173279424,0.089039161,0.62440209
2002,5,IT-Ren,46.58686,11.43369,ENF,0.415332842,0.570764679,0.361089446,0.678249644
2002,6,IT-Ren,46.58686,11.43369,ENF,0.303266474,0.91302895,0,0.492533252
2002,7,IT-Ren,46.58686,11.43369,ENF,0.299950562,0.917990186,0,0.495692465
2002,8,IT-Ren,46.58686,11.43369,ENF,0.323366372,0.880052104,0,0.530382371
2002,9,IT-Ren,46.58686,11.43369,ENF,0.417460039,0.584502872,0.36991419,0.673733885
2002,10,IT-Ren,46.58686,11.43369,ENF,0.381777761,0.392308409,0.24201267,0.703302848
2002,11,IT-Ren,46.58686,11.43369,ENF,0.135426348,0.098825095,0.057407303,0.512306668
2002,12,IT-Ren,46.58686,11.43369,ENF,0.145197834,0.091209156,0.590189556,16.65240438
2003,2,IT-Ren,46.58686,11.43369,ENF,0.854465956,0.410087452,98.46714085,1.36556154
2003,3,IT-Ren,46.58686,11.43369,ENF,0.361126893,0.206976744,0.137185626,0.652116245
2003,4,IT-Ren,46.58686,11.43369,ENF,0.319972046,0.1806278,0.131287039,0.631754178
2003,5,IT-Ren,46.58686,11.43369,ENF,0.752042967,0.739431735,0.443320548,0.609321976
2003,6,IT-Ren,46.58686,11.43369,ENF,0.492822136,0.982748148,0,0.32270257
2003,7,IT-Ren,46.58686,11.43369,ENF,0.571961032,0.971529161,0,0.410389343
2003,8,IT-Ren,46.58686,11.43369,ENF,0.408949771,0.928748383,0,0.21104518
2003,9,IT-Ren,46.58686,11.43369,ENF,0.750535583,0.746756263,0.456768076,0.605627462
2003,10,IT-Ren,46.58686,11.43369,ENF,0.333950565,0.189418781,0.016259121,0.639391492
2003,11,IT-Ren,46.58686,11.43369,ENF,0.387498313,0.224184685,0.065832533,0.662658504
2003,12,IT-Ren,46.58686,11.43369,ENF,0.161751426,0.082225278,0.802617066,23.97363649
2005,1,IT-Ren,46.58686,11.43369,ENF,0.444573131,0.25146753,2.845736351,1.590623231
2005,2,IT-Ren,46.58686,11.43369,ENF,1.203941112,0.605916886,NA,1.304616879
2005,3,IT-Ren,46.58686,11.43369,ENF,0.088468494,0.055878266,0.910234389,1.875846821
2005,4,IT-Ren,46.58686,11.43369,ENF,0.261746084,0.207384178,0.055178122,0.653268674
2005,5,IT-Ren,46.58686,11.43369,ENF,0.42554444,0.650134871,0.36645885,0.653778998
2005,6,IT-Ren,46.58686,11.43369,ENF,0.344712998,0.876396685,0.50193028,0.521701985
2005,7,IT-Ren,46.58686,11.43369,ENF,0.306623691,0.930037253,0,0.473878091
2005,8,IT-Ren,46.58686,11.43369,ENF,0.368636676,0.831498256,0.500472839,0.562377441
2005,9,IT-Ren,46.58686,11.43369,ENF,0.403889119,0.737207389,0.461303343,0.612543053
2005,10,IT-Ren,46.58686,11.43369,ENF,0.430883955,0.514231662,0.324712067,0.690577997
2005,11,IT-Ren,46.58686,11.43369,ENF,0.041645395,0.026840337,0.446111992,0.452788634
2005,12,IT-Ren,46.58686,11.43369,ENF,0.746270297,0.398655958,5.564710708,1.373036897
2006,1,IT-Ren,46.58686,11.43369,ENF,0.665474688,0.332843043,3.49421913,1.434392941
2006,2,IT-Ren,46.58686,11.43369,ENF,0.536520687,0.272149515,2.016835017,1.537361588
2006,3,IT-Ren,46.58686,11.43369,ENF,0.459587274,0.23538421,2.545807761,1.64303011
2006,4,IT-Ren,46.58686,11.43369,ENF,0.390072625,0.256331046,0.036768358,0.678433917
2006,5,IT-Ren,46.58686,11.43369,ENF,0.616936468,0.575993791,0.357998197,0.676869465
2006,6,IT-Ren,46.58686,11.43369,ENF,0.542170582,0.871575303,0,0.537132052
2006,7,IT-Ren,46.58686,11.43369,ENF,0.380401106,0.983800587,0,0.333000758
2006,8,IT-Ren,46.58686,11.43369,ENF,0.606211646,0.745429724,0.470547044,0.608509597
2006,9,IT-Ren,46.58686,11.43369,ENF,0.533016864,0.888098528,0,0.519368889
2006,10,IT-Ren,46.58686,11.43369,ENF,0.622731344,0.599311652,0.387345346,0.665515615
2006,11,IT-Ren,46.58686,11.43369,ENF,0.39264455,0.258542123,0.068713428,0.679074113
2006,12,IT-Ren,46.58686,11.43369,ENF,0.21405019,0.128330039,0.103699954,0.56855015
2007,1,IT-Ren,46.58686,11.43369,ENF,0.131623187,0.079895359,0.715669319,13.90757554
2007,2,IT-Ren,46.58686,11.43369,ENF,0.125288785,0.076220093,0.662646131,8.156159523
2007,3,IT-Ren,46.58686,11.43369,ENF,0.030723911,0.019938266,0.548064919,0.1848978
2007,4,IT-Ren,46.58686,11.43369,ENF,0.45929193,0.578476174,0.286616631,0.671734531
2007,5,IT-Ren,46.58686,11.43369,ENF,0.451766524,0.663204101,0.373816437,0.64309463
2007,6,IT-Ren,46.58686,11.43369,ENF,0.372321562,0.865250147,0.494869771,0.541984811
2007,7,IT-Ren,46.58686,11.43369,ENF,0.32239076,0.94086364,0,0.454508739
2007,8,IT-Ren,46.58686,11.43369,ENF,0.379292307,0.858323998,0.505236908,0.5434001
2007,9,IT-Ren,46.58686,11.43369,ENF,0.459303261,0.580874432,0.337291178,0.674754135
2007,10,IT-Ren,46.58686,11.43369,ENF,0.41223254,0.389894893,0.180233039,0.703299362
2007,11,IT-Ren,46.58686,11.43369,ENF,0.204136257,0.120984537,0.872074883,3.474760854
2007,12,IT-Ren,46.58686,11.43369,ENF,0.38909232,0.219437057,1.522889115,1.706221917
2008,1,IT-Ren,46.58686,11.43369,ENF,0.049641627,0.031702613,0.494493575,0.584036769
2008,2,IT-Ren,46.58686,11.43369,ENF,0.054814967,0.036840244,0.504344443,0.293100509
2008,3,IT-Ren,46.58686,11.43369,ENF,0.189174517,0.114515374,1.14019115,4.033402022
2008,4,IT-Ren,46.58686,11.43369,ENF,0.169229447,0.122412853,0.108225108,0.558173532
2008,5,IT-Ren,46.58686,11.43369,ENF,0.43539807,0.616207946,0.395328424,0.665161184
2008,6,IT-Ren,46.58686,11.43369,ENF,0.350586038,0.869885536,0,0.538443198
2008,7,IT-Ren,46.58686,11.43369,ENF,0.328565816,0.909879204,0,0.499039981
2008,8,IT-Ren,46.58686,11.43369,ENF,0.314813414,0.928863979,0,0.47852309
2008,9,IT-Ren,46.58686,11.43369,ENF,0.434463263,0.625056465,0.385879057,0.662325922
2008,10,IT-Ren,46.58686,11.43369,ENF,0.430323095,0.493910901,0.321788237,0.694609655
2008,11,IT-Ren,46.58686,11.43369,ENF,0.079627229,0.050212467,0.493466086,1.414219889
2008,12,IT-Ren,46.58686,11.43369,ENF,0.539069795,0.297922983,1.849428391,1.485274485
2009,2,IT-Ren,46.58686,11.43369,ENF,0.875964109,0.445141915,29.68493147,1.346375611
2009,3,IT-Ren,46.58686,11.43369,ENF,0.207371696,0.117689371,1.319925164,3.72655959
2009,4,IT-Ren,46.58686,11.43369,ENF,0.430606556,0.356196353,0.111357956,0.701878953
2009,5,IT-Ren,46.58686,11.43369,ENF,0.485196137,0.754620886,0.41640193,0.609462793
2009,6,IT-Ren,46.58686,11.43369,ENF,0.466947127,0.805451211,0.457933371,0.572596661
2009,7,IT-Ren,46.58686,11.43369,ENF,0.388615789,0.926836689,0,0.480874892
2009,8,IT-Ren,46.58686,11.43369,ENF,0.336401861,0.970927987,0,0.418839709
2009,9,IT-Ren,46.58686,11.43369,ENF,0.485622011,0.76199663,0.461641992,0.603401123
2009,10,IT-Ren,46.58686,11.43369,ENF,0.432197681,0.357269593,0.167226326,0.702049175
2009,11,IT-Ren,46.58686,11.43369,ENF,0.148724422,0.096073398,0.086095712,0.506309213
2009,12,IT-Ren,46.58686,11.43369,ENF,0.921932835,0.466356804,19.53830228,1.339563265
2010,2,IT-Ren,46.58686,11.43369,ENF,0.915490675,0.463792739,16.18779972,1.340611044
2010,3,IT-Ren,46.58686,11.43369,ENF,0.383162557,0.209309887,1.683329276,1.756680146
